,Unnamed: 0.1,Unnamed: 0,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo
68,68,68,2018-10-06 23:50:52+00:00,1048722288202457088,@vslentinw @sabrinajurinich @jairbolsonaro Então respeite os pais que estão vivos e até a memória do seu  se esse for o caso  baitola,Aldair94803701,pt,baitola,,,10,271,,,1,Então respeite os pais que estão vivos e até a memória do seu se esse for o caso baitola
69,69,69,2018-10-06 23:38:13+00:00,1048719102968258560,"@junior_pato @luizguiprado Sabe quem é burro?burro é o cara q dá o cu pra outro comer,e come o cu do outro,vc acha q o burro é burro?o burro é mais inteligente do q vc,o burro come a priquita da besta,e ñ dá o cu dele ñ. Sim antes vc diga algo,vou te falar eu gosto é de mulher viu,seu baitola desgraçado 😂",Roberto61145286,pt,baitola,"Palmeirense de corpo e alma,minha família,minha razão de viver,melhor amigo é Deus,Deus acima de tudo...","Palmeirense de corpo e alma,minha família,minha razão de viver,melhor amigo é Deus,Deus acima de tudo...",171,2740,,,1,"Sabe quem é burro?burro é o cara q dá o cu pra outro comer,e come o cu do outro,vc acha q o burro é burro?o burro é mais inteligente do q vc,o burro come a priquita da besta,e ñ dá o cu dele ñ. Sim antes vc diga algo,vou te falar eu gosto é de mulher viu,seu baitola desgraçado 😂"
70,70,70,2018-10-06 23:29:39+00:00,1048716950598242305,@LannesDelRey @10Ronaldinho Qual opiniao vale mais? De um dos melhores jogadores de todos os tempos ou um baitola q vive de lacrar na internet? 🤔🤔🤔🤔🤔🤔🤔🤔🤔 escolha dificil...,mvdocds,pt,baitola,,,382,3290,,,1,Qual opiniao vale mais? De um dos melhores jogadores de todos os tempos ou um baitola q vive de lacrar na internet? 🤔🤔🤔🤔🤔🤔🤔🤔🤔 escolha dificil...
71,71,71,2018-10-06 23:28:23+00:00,1048716631415955456,"@jose_simao Foi não, baitola",genizahvirtual,pt,baitola,Economista. Marqueteiro das causas do bem. Aporrinhador profissional de políticos e religiosos hipócritas. Startupper 2.5.,Economista. Marqueteiro das causas do bem. Aporrinhador profissional de políticos e religiosos hipócritas. Startupper 2.5.,135,70065,,,1,"Foi não, baitola"
72,72,72,2018-10-06 22:32:23+00:00,1048702539246567425,Socorro meu pai tá chamando o bossonauro de baitola e falando que o único candidato bom é o ciro,karmenbusanboys,pt,baitola,🐥🐰,🐥🐰,72,699,,,1,Socorro meu pai tá chamando o bossonauro de baitola e falando que o único candidato bom é o ciro
73,73,73,2018-10-06 22:30:40+00:00,1048702104112717825,"[06/10/2018 7:29:42 PM]: se tu fosse homem
[06/10/2018 7:29:50 PM]: eu seria baitola dai",dudameister_,pt,baitola,criadora de conteúdo & palhaça nas horas vagas. 📩 contato: dudandrademeister@gmail.com,criadora de conteúdo & palhaça nas horas vagas. 📩 contato: dudandrademeister@gmail.com,596,27498,,,1,[06/10/2018 7:29:42 PM]: se tu fosse homem [06/10/2018 7:29:50 PM]: eu seria baitola dai
74,74,74,2018-10-06 22:17:55+00:00,1048698895377846272,"@lucas_breguez Mais é 
Altas foto
E vc que é gay, baitola do caralho",ShowDWill,pt,baitola,@isaaabento👫❤,@isaaabento👫❤,383,5822,,,1,"Mais é Altas foto E vc que é gay, baitola do caralho"
75,75,75,2018-10-06 22:01:21+00:00,1048694725681840128,"@Liv_Moreira13 @maepatriota Mas os chamam de ""baitola"" e ""viados"". E quase deu uma surra em alguns.",Anarocha251,pt,baitola,Viva!,Viva!,322,9606,,,1,"Mas os chamam de ""baitola"" e ""viados"". E quase deu uma surra em alguns."
76,76,76,2018-10-06 21:43:36+00:00,1048690260274794497,@ponchohd ja quer causar é baitola,descansen,pt,baitola,jogue seu priquito no fogo rapariga réa chei de pomba dentro,jogue seu priquito no fogo rapariga réa chei de pomba dentro,248,289038,,,1,ja quer causar é baitola
77,77,77,2018-10-06 20:50:01+00:00,1048676774673092608,@dariojjunior @edmilsonpapo10 Baitola? Só por causa da gravatinha???? Kkkkk,bocalves,pt,baitola,nada a declarar!!!,nada a declarar!!!,991,24326,,,0,Baitola? Só por causa da gravatinha???? Kkkkk
78,78,78,2018-10-06 20:35:47+00:00,1048673192636764160,Não tá facil ficar em barbacena. Os tilele q vende cordão eu passei por eles mais cedo e eles falando em votar no bozo aí passei agr por eles dnv e eles me chamando p comprar deles eu ignorei e eles começaram a me chamar de baitola e viado...,jovaninhoo,pt,baitola,iae parsera,iae parsera,237,27766,,,1,Não tá facil ficar em barbacena. Os tilele q vende cordão eu passei por eles mais cedo e eles falando em votar no bozo aí passei agr por eles dnv e eles me chamando p comprar deles eu ignorei e eles começaram a me chamar de baitola e viado...
79,79,79,2018-10-06 20:04:03+00:00,1048665209391517696,"Dia 2 hoje do brasileirão serie B do @EiidSantos ,confiante pra partida de hoje com as devidas correções feitas ,hoje jogara a equipe titular composta pelo Nitr0,lipzz,deejhonny e o baitola",Gi_Nitr0,pt,baitola,Mananger for @gimpesports #PubgMobile,Mananger for @gimpesports #PubgMobile,90,428,,,1,"Dia 2 hoje do brasileirão serie B do ,confiante pra partida de hoje com as devidas correções feitas ,hoje jogara a equipe titular composta pelo Nitr0,lipzz,deejhonny e o baitola"
80,80,80,2018-10-06 18:54:44+00:00,1048647762219290624,Meu irmão é um baitola mesmo,_karolixx,pt,baitola,@flamengo ❤️,@flamengo ❤️,613,84843,,,1,Meu irmão é um baitola mesmo
81,81,81,2018-10-06 18:35:00+00:00,1048642797715243010,ai serio vai a merda sou muito baitola pela camila jk e taehyung esses 3 cornos são????? que saco eles são minha vida todinha serio merecem todo o amor do mundo :[,jeonciet,pt,baitola,⠀  ⠀⠀1997.ᅠ,⠀  ⠀⠀https://t.co/dFhbbp7Y3o,450,162169,,,1,ai serio vai a merda sou muito baitola pela camila jk e taehyung esses 3 cornos são????? que saco eles são minha vida todinha serio merecem todo o amor do mundo :[
82,82,82,2018-10-06 18:34:58+00:00,1048642788601094144,chora não baitola,joselomeu,pt,baitola,,,455,1965,,,1,chora não baitola
83,83,83,2018-10-06 18:00:14+00:00,1048634048590036998,@TharikVidinha Mesma cara baitola,RamonAzevedo1,pt,baitola,,,464,26074,,,1,Mesma cara baitola
84,84,84,2018-10-06 17:35:57+00:00,1048627935740133376,@jc_rmenini Com essa cara de baitola? Acho que não,canodepvc,pt,baitola,,,809,5703,,,1,Com essa cara de baitola? Acho que não
85,85,85,2018-10-06 16:46:58+00:00,1048615612057104384,Bolsonaro lidera em razão daquilo que o povo sabe que ele NÃO VAI fazer. Haddad afunda em razão daquilo que o povo sabe que ele VAI fazer. Como diz aquele baitola pernambucano @edmilsonpapo10 : Entenderam?,dariojjunior,pt,baitola,Advogado e professor. Doutor em Direito Processual (PUC Minas). Pós-doutor em aforismos desaforados   youtube.com/channel/UCt3i_…,Advogado e professor. Doutor em Direito Processual (PUC Minas). Pós-doutor em aforismos desaforados   https://t.co/JzqJ5nSQoJ,11517,136450,,,1,Bolsonaro lidera em razão daquilo que o povo sabe que ele NÃO VAI fazer. Haddad afunda em razão daquilo que o povo sabe que ele VAI fazer. Como diz aquele baitola pernambucano : Entenderam?
86,86,86,2018-10-06 16:25:10+00:00,1048610126083608576,@thiagoh30 Baitola e vc,AlanRyuston,pt,baitola,"One Dream One Wish                                          
                  kanaetai nara Over The Top👊🏻🔥
                Dattebayo💕😍","One Dream One Wish                                          
                  kanaetai nara Over The Top👊🏻🔥
                Dattebayo💕😍",554,17303,,,0,Baitola e vc
87,87,87,2018-10-06 15:50:04+00:00,1048601290559946753,@falinhares72 @Nah_Carla Voto no pt então fio contribui para o Brasil virar uma merda então eleitor de Ciro além de baitola descobri que burro,RuanAllexAllex,pt,baitola,To photograph is to eternalize a second.,To photograph is to eternalize a second.,53,233,,,1,Voto no pt então fio contribui para o Brasil virar uma merda então eleitor de Ciro além de baitola descobri que burro
88,88,88,2018-10-06 15:14:32+00:00,1048592349876686848,"@agent_j4722 @telemarcosting Sinceridade, quem eu vi xingando de ""viado"", ""baitola"", ""bicha"" não foi o Bolsonaro e sim Ciro Gomes. Quem agrediu e xingou mulher foi o Ciro. Quem disse que queria implantar um regime socialista no Brasil foi o Ciro. Não tem uma palavra do Bolsonaro sobre perseguir ninguém.",MagoDoVentao,pt,baitola,Há unanimidade? Sou contra.,Há unanimidade? Sou contra.,1855,46317,,,1,"Sinceridade, quem eu vi xingando de ""viado"", ""baitola"", ""bicha"" não foi o Bolsonaro e sim Ciro Gomes. Quem agrediu e xingou mulher foi o Ciro. Quem disse que queria implantar um regime socialista no Brasil foi o Ciro. Não tem uma palavra do Bolsonaro sobre perseguir ninguém."
89,89,89,2018-10-06 14:52:15+00:00,1048586740955533312,"@FrexeyFx Baitola é o pai, eita esqueci q vc ñ tem tururuuuuuuuuuuuuuuuuuuuu",OFAKEDesigner,pt,baitola,,,302,4185,,,0,"Baitola é o pai, eita esqueci q vc ñ tem tururuuuuuuuuuuuuuuuuuuuu"
90,90,90,2018-10-06 14:50:08+00:00,1048586207922462720,"@culturejimin @hobistanz Me dxou soft seu baitola😍😍😍😍
Adoro tu porra💜
E eu sou uma neném minha idade n importa👌",Maarii_mariaa,pt,baitola,"Isso não vai nos levar a lugar nenhum não, você não ama ninguém.

CE/🦁 - 💉","Isso não vai nos levar a lugar nenhum não, você não ama ninguém.

CE/🦁 - 💉",1657,6995,,,0,Me dxou soft seu baitola😍😍😍😍 Adoro tu porra💜 E eu sou uma neném minha idade n importa👌
91,91,91,2018-10-06 14:25:04+00:00,1048579898976194560,"Rpz a cara de pau dum psicopata n tem limites! Vc bloqueia a pessoa, sabe de todas as merdas q ela fez contra vc e a pessoa INSISTE EM FALAR CTG COMO SE NADA TIVESSE ACONTECIDO. Vá tomar no cu, fi de rapariga! Vê se me erra, baitola!",behbastos,pt,baitola,🎙@avexadospodcast   🇷🇺 @russaalma,🎙@avexadospodcast   🇷🇺 @russaalma,312,109675,,,1,"Rpz a cara de pau dum psicopata n tem limites! Vc bloqueia a pessoa, sabe de todas as merdas q ela fez contra vc e a pessoa INSISTE EM FALAR CTG COMO SE NADA TIVESSE ACONTECIDO. Vá tomar no cu, fi de rapariga! Vê se me erra, baitola!"
92,92,92,2018-10-06 11:52:12+00:00,1048541430879334400,nois dois juntos somos tóxicos KAKAKAKAKAKKAKAKAKAKAKAKAKAKAKKAKAKAKAKA CALA A BOCA MLK BAITOLA,eobcnevida,pt,baitola,futuro pintador de botão,futuro pintador de botão,583,20757,,,1,nois dois juntos somos tóxicos KAKAKAKAKAKKAKAKAKAKAKAKAKAKAKKAKAKAKAKA CALA A BOCA MLK BAITOLA
93,93,93,2018-10-06 11:23:10+00:00,1048534122979905536,"@blogdojosias Mais desmoralizado,o homem tá preso por roubo,só falta ter sido corno e descobrirem q era baitola.",jrsandrade1,pt,baitola,Esporte Política e Governo Futebol Brasileiro Futebol Internacional Governo Música Políticos e Partidos Pop/Rock,Esporte Política e Governo Futebol Brasileiro Futebol Internacional Governo Música Políticos e Partidos Pop/Rock,3674,10655,,,1,"Mais desmoralizado,o homem tá preso por roubo,só falta ter sido corno e descobrirem q era baitola."
94,94,94,2018-10-06 11:19:20+00:00,1048533159460179968,@Sudamericana QUANDO TIVE O OUTRO JOGO.... TU BOTA AQUELE JUIZ  VIADO DE NOVO... AQUELE FRSSCO DO CÃO ... JUIZ METIDO A BAITOLA,Cleber51309521,pt,baitola,"😲Para Pra Ver, Que Começou o Show Do Meu Tricolor🎶🇭🇺🇭🇺","😲Para Pra Ver, Que Começou o Show Do Meu Tricolor🎶🇭🇺🇭🇺",236,4120,,,1,QUANDO TIVE O OUTRO JOGO.... TU BOTA AQUELE JUIZ VIADO DE NOVO... AQUELE FRSSCO DO CÃO ... JUIZ METIDO A BAITOLA
95,95,95,2018-10-06 09:13:06+00:00,1048501392384708609,@Mantharyus e um baitola rapaz! https://t.co/UJokR3v7ZD,CharlesOJrr,pt,baitola,🏄🏼‍♂️📸🌴🤿🎣,🏄🏼‍♂️📸🌴🤿🎣,128,1627,,https://twitter.com/AndressaMayrin3/status/1048349994359705600,1,e um baitola rapaz!
96,96,96,2018-10-06 04:15:09+00:00,1048426408303890432,"@g1 Isso é um mentiroso que nao cansa de passar vergonha. 
Um homi desse, levou chibata até do haddad... Arri égua! Nam! 
Ta levando mais chibata que bunda de baitola!",fernandoaxgomes,pt,baitola,Cristão e Patriota!,Cristão e Patriota!,1768,11285,,,1,"Isso é um mentiroso que nao cansa de passar vergonha. Um homi desse, levou chibata até do haddad... Arri égua! Nam! Ta levando mais chibata que bunda de baitola!"
97,97,97,2018-10-06 04:07:45+00:00,1048424547425423360,"@RenovaMidia @letrin45 Mas homi... Pense num petista azarado esse lindbosta.
Leva mais chibata que bunda de baitola.
Arri égua!",fernandoaxgomes,pt,baitola,Cristão e Patriota!,Cristão e Patriota!,1768,11285,,,1,Mas homi... Pense num petista azarado esse lindbosta. Leva mais chibata que bunda de baitola. Arri égua!
98,98,98,2018-10-06 04:05:03+00:00,1048423869596540928,eu sou muito baitola por esse garoto,bunnwish,pt,baitola,ela/dela,ela/dela,4497,36739,,,1,eu sou muito baitola por esse garoto
99,99,99,2018-10-06 03:36:38+00:00,1048416714726301701,Caralho eu to mt baitola https://t.co/Gli0dWr8wf,GetJinxed_Duh,pt,baitola,"fan acount, ot7, only army. / 
Walker.","fan acount, ot7, only army. / 
Walker.",476,27768,,https://twitter.com/gcfbrajin/status/1048355031714553856,1,Caralho eu to mt baitola
100,100,100,2018-10-06 03:26:21+00:00,1048414127646003201,"sera que as mae da minha amiga me usa como exemplo ruim?

""se tu num estudar vai ficar que nem demian, vagando em evento tentando vender desenho e dançando com um monte de baitola""",naoehodemian,pt,baitola,"He/She/They |
NB |
always forgetting or being forgotten |
Gamer and Artist","He/She/They |
NB |
always forgetting or being forgotten |
Gamer and Artist",166,20498,,,0,"sera que as mae da minha amiga me usa como exemplo ruim? ""se tu num estudar vai ficar que nem demian, vagando em evento tentando vender desenho e dançando com um monte de baitola"""
101,101,101,2018-10-06 03:23:25+00:00,1048413390870335490,"""será que isso é verdade? o homem que eu desejo tanto na verdade é um baitola? @anittxplicit"" by anônimo https://t.co/bhbtedKPTU",correioanitter,pt,baitola,mande mensagens anônimas para seu anitter amado,mande mensagens anônimas para seu anitter amado,11,70,,,1,"""será que isso é verdade? o homem que eu desejo tanto na verdade é um baitola? by anônimo"
102,102,102,2018-10-06 02:44:52+00:00,1048403688929284097,@JeffeOliv Contínua com a cara de baitola de sempre em Pipoca vsf kkkk,DanielBL_14,pt,baitola,Resumindo...🤔,Resumindo...🤔,96,3668,,,1,Contínua com a cara de baitola de sempre em Pipoca vsf kkkk
103,103,103,2018-10-06 02:31:52+00:00,1048400416910823424,@HendrewAway kkkkkkkk sai pra lá baitola,chrixtian77,pt,baitola,021,021,524,25208,,,1,kkkkkkkk sai pra lá baitola
104,104,104,2018-10-06 02:22:29+00:00,1048398057438674946,@degelopedro Vai ouvi mamonas seu baitola,Lorenzzoni,pt,baitola,"Oh no, I see a darkness","Oh no, I see a darkness",398,14923,,,1,Vai ouvi mamonas seu baitola
105,105,105,2018-10-06 02:18:32+00:00,1048397063568994304,"a menina que mais mata na loja e eu mais tenho abuso chegou pra mim agora no final do experimente e disse ""eita tu tá com cara de cansada viu"" eu olhei pra ela e soltei só um ""tô mesmo pq diferente de ti eu trabalho né ~risos~""

pois toma sua baitola",souletissa,pt,baitola,,,425,174066,,,0,"a menina que mais mata na loja e eu mais tenho abuso chegou pra mim agora no final do experimente e disse ""eita tu tá com cara de cansada viu"" eu olhei pra ela e soltei só um ""tô mesmo pq diferente de ti eu trabalho né ~risos~"" pois toma sua baitola"
106,106,106,2018-10-06 02:14:43+00:00,1048396100015742977,Crush — fala direito baitola https://t.co/1mX7SyUnHf,heelo_mafra,pt,baitola,,,517,34268,,,1,Crush — fala direito baitola
107,107,107,2018-10-06 01:47:16+00:00,1048389191497920512,eu e gabriele a 80km p ver quem eh mais baitola,teiguk,pt,baitola,jungkook.97 & thv,jungkook.97 & thv,242,123183,,,0,eu e gabriele a 80km p ver quem eh mais baitola
108,108,108,2018-10-06 01:03:05+00:00,1048378076395134977,@Alissuu__ seu pau no cu kkkkkkk baitola msm 💔💔,MarcosGemeo,pt,baitola,@luizace1998 💍❤️,@luizace1998 💍❤️,1039,11755,,,1,seu pau no cu kkkkkkk baitola msm 💔💔
109,109,109,2018-10-06 00:51:07+00:00,1048375064536727552,"@bocaoduda Porra Bocão, gosto de vc mas esse tweet seu é totalmente infeliz, o cidadão é livre o apoiar quem quiser mesmo sendo baitola. A propósito entre o programa de governo do PT e o de Bolsonaro vc prefere o qual ?",edifernandes11,pt,baitola,Campeão BRASILEIRO e da LIBERTADORES !,Campeão BRASILEIRO e da LIBERTADORES !,427,6221,,,1,"Porra Bocão, gosto de vc mas esse tweet seu é totalmente infeliz, o cidadão é livre o apoiar quem quiser mesmo sendo baitola. A propósito entre o programa de governo do PT e o de Bolsonaro vc prefere o qual ?"
110,110,110,2018-10-06 00:44:28+00:00,1048373390887833600,@mateusmelillo Mauro Cezar jantou vc agora em....kkkkk trouxa sem mundial. Bom pra vc aprender a ser homem e nao um baitola. Porco imundo!  @maurocezar,RenanZanetti2,pt,baitola,"Vivo por ti Corinthians. livros,Cerveja etc... La familia 013✌","Vivo por ti Corinthians. livros,Cerveja etc... La familia 013✌",63,86,,,1,Mauro Cezar jantou vc agora em....kkkkk trouxa sem mundial. Bom pra vc aprender a ser homem e nao um baitola. Porco imundo!
111,111,111,2018-10-06 00:33:43+00:00,1048370683003252736,"Pra quem falou que ia receber a turma do Moro na bala, o #ViraViraCIRO mais parecia uma cadelinha no cio fugindo do oficial de justiça, não? Precisou até dos seguranças pra fugir? É um baitola, em homenagem ao sotaque da sua terra!",pravato,pt,baitola,"Basquete, Futebol, NFL e muito mais.","Basquete, Futebol, NFL e muito mais.",187,74471,,,1,"Pra quem falou que ia receber a turma do Moro na bala, o #ViraViraCIRO mais parecia uma cadelinha no cio fugindo do oficial de justiça, não? Precisou até dos seguranças pra fugir? É um baitola, em homenagem ao sotaque da sua terra!"
112,112,112,2018-10-06 00:31:56+00:00,1048370234833428481,@MarceloTas Esse é oq a mulher tinha o papel de dormir com ele? Q vai colocar o MP na caixinha? Q receberia o Moro na bala? Q bate em jornalista? Q chama opositor de baitola e manifestante de viado? O ponderado que diz q no sul é mto forte o discurso nazista? Que ótimo candidato! Parabéns!,rafaelmaria,pt,baitola,,,298,17397,,,1,Esse é oq a mulher tinha o papel de dormir com ele? Q vai colocar o MP na caixinha? Q receberia o Moro na bala? Q bate em jornalista? Q chama opositor de baitola e manifestante de viado? O ponderado que diz q no sul é mto forte o discurso nazista? Que ótimo candidato! Parabéns!
113,113,113,2018-10-06 00:17:08+00:00,1048366510689988614,@garrafinho @raffatalquei @palestrino7999 @Desordeiro1914 @Renan_Sep27 @renatotezei Esse garrafinho é baitola né,imendesjr,pt,baitola,"Palmeirense Fanático, Casado e Católico.","Palmeirense Fanático, Casado e Católico.",858,18452,,,1,Esse garrafinho é baitola né
114,114,114,2018-10-06 00:10:21+00:00,1048364802303827969,@e001 Caos o teu cu baitola perdeu pro penúltimo colocado,dentinhOo00,pt,baitola,,,728,7558,,,1,Caos o teu cu baitola perdeu pro penúltimo colocado
115,115,115,2018-10-07 23:59:19+00:00,1049086802810863616,"@beccapires bicha, vai votar!!!!",maribzer,pt,bicha,,,419,49299,,,1,"bicha, vai votar!!!!"
116,116,116,2018-10-07 23:59:14+00:00,1049086782543998977,@luccavivacqua A bicha ia ser o cara q fica escondido na moita lek,NemaAreco,pt,bicha,um dia eu saio do fundo do poço,um dia eu saio do fundo do poço,316,12209,,,0,A bicha ia ser o cara q fica escondido na moita lek
117,117,117,2018-10-07 23:59:12+00:00,1049086774214103042,"@jjkpjmagic @jiminaoleite Tu não disse isso. Tem que ser brasileiro mesmo, o bicha burra do caralho. Não se tá zuando né? Só pode né o embuste. Que merda se tem na cabeça o Caraí, de que mundo vc veio.",Min_YoonHan,pt,bicha,fan account,fan account,2083,4013,,,1,"Tu não disse isso. Tem que ser brasileiro mesmo, o bicha burra do caralho. Não se tá zuando né? Só pode né o embuste. Que merda se tem na cabeça o Caraí, de que mundo vc veio."
